"quarter","quarter_date","receiving_country","sending_country","amount_usd","total_cost_pct","mto_cost_pct","bank_cost_pct","fee_pct","fx_margin_pct","total_cost_pct_500","num_services","pct_digital"
"2023Q3",2023-07-01,"India","Italy",200,2.841,2.748,NA,2.084,0.756,1.799,27,81.5
"2023Q3",2023-07-01,"India","Japan",200,9.694,5.835,16.93,8.528,1.166,4.86,23,52.2
"2023Q3",2023-07-01,"India","Kuwait",200,2.122,2.122,NA,1.906,0.216,1.04,30,30
"2023Q3",2023-07-01,"India","Malaysia",200,1.658,1.442,3.027,1.275,0.383,0.956,22,68.2
"2023Q3",2023-07-01,"India","New Zealand",200,5.917,4.225,9.432,4.13,1.786,3.583,40,52.5
"2023Q3",2023-07-01,"India","Oman",200,3.226,3.348,2.01,2.976,0.25,1.428,11,0
"2023Q3",2023-07-01,"India","Qatar",200,3.107,2.57,4.003,1.88,1.228,1.98,8,37.5
"2023Q3",2023-07-01,"India","Saudi Arabia",200,4.538,3.712,11.97,3,1.538,2.739,10,30
"2023Q3",2023-07-01,"India","Singapore",200,2.188,2.23,2.04,1.559,0.629,1.529,27,63
"2023Q3",2023-07-01,"India","South Africa",200,10.493,9.422,19.06,8.466,2.027,7.196,18,27.8
"2023Q3",2023-07-01,"India","Sweden",200,6.962,6.74,10.295,3.808,3.154,4.853,32,84.4
"2023Q3",2023-07-01,"India","Thailand",200,10.71,3.201,17.296,8.226,2.485,5.767,21,47.6
"2023Q3",2023-07-01,"India","United Arab Emirates",200,3.179,2.939,5.34,2.413,0.767,1.907,20,15
"2023Q3",2023-07-01,"India","United Kingdom",200,2.606,2.623,2.531,1.933,0.672,1.382,43,74.4
"2023Q3",2023-07-01,"India","United States",200,4.128,3.928,5.609,3.085,1.043,2.962,50,74
"2023Q3",2023-07-01,"Nepal","India",200,3.3,1.695,3.866,2.62,0.679,1.877,23,30.4
"2023Q3",2023-07-01,"Nepal","Malaysia",200,2.437,2.427,2.65,1.405,1.032,1.655,23,60.9
"2023Q3",2023-07-01,"Nepal","Oman",200,2.994,2.994,NA,2.658,0.336,1.39,5,0
"2023Q3",2023-07-01,"Nepal","Qatar",200,3.923,3.923,NA,2.66,1.263,2.329,7,14.3
"2023Q3",2023-07-01,"Nepal","Saudi Arabia",200,4.717,3.533,11.82,3.626,1.091,2.56,7,42.9
"2023Q3",2023-07-01,"Nepal","United Arab Emirates",200,3.264,3.194,3.89,2.746,0.517,1.976,20,25
"2023Q3",2023-07-01,"Nepal","United Kingdom",200,4.326,4.326,NA,1.963,2.363,3.213,28,71.4
"2023Q3",2023-07-01,"Nepal","United States",200,4.408,4.306,7.58,3.045,1.363,3.245,32,75
"2023Q3",2023-07-01,"Philippines","Australia",200,4.006,3.85,8.85,2.29,1.717,2.811,32,62.5
"2023Q3",2023-07-01,"Philippines","Canada",200,4.414,4.057,6.615,3.243,1.171,2.614,43,69.8
"2023Q3",2023-07-01,"Philippines","Italy",200,2.975,2.999,NA,1.96,1.015,1.916,39,84.6
"2023Q3",2023-07-01,"Philippines","Japan",200,6.14,5.499,8.258,5.035,1.106,3.883,43,30.2
"2023Q3",2023-07-01,"Philippines","Kuwait",200,2.8,2.8,NA,2.023,0.777,1.653,30,30
"2023Q3",2023-07-01,"Philippines","Malaysia",200,3.36,2.263,6.753,2.026,1.334,2.166,45,53.3
"2023Q3",2023-07-01,"Philippines","New Zealand",200,5.31,3.866,12.29,3.662,1.648,3.205,35,60
"2023Q3",2023-07-01,"Philippines","Qatar",200,3.284,2.946,5.65,2.136,1.148,2.002,8,25
"2023Q3",2023-07-01,"Philippines","Saudi Arabia",200,4.15,3.34,11.44,3.039,1.111,2.343,10,30
"2023Q3",2023-07-01,"Philippines","Singapore",200,2.618,2.607,2.688,1.747,0.871,1.733,37,43.2
"2023Q3",2023-07-01,"Philippines","Spain",200,3.059,3.059,NA,2.006,1.053,1.898,31,83.9
"2023Q3",2023-07-01,"Philippines","United Arab Emirates",200,2.608,2.697,0.83,2.485,0.123,1.355,21,19
"2023Q3",2023-07-01,"Philippines","United Kingdom",200,3.602,3.543,4.285,2.781,0.821,2.029,50,62
"2023Q3",2023-07-01,"Philippines","United States",200,4.63,4.274,6.675,3.234,1.397,3.234,63,76.2
"2023Q4",2023-10-01,"Bangladesh","Bahrain",200,7.527,7.527,NA,1.42,6.107,6.669,14,21.4
"2023Q4",2023-10-01,"Bangladesh","India",200,9.333,13.76,7.12,4.422,4.912,7.026,12,66.7
"2023Q4",2023-10-01,"Bangladesh","Italy",200,10.662,10.618,10,2.354,8.308,9.71,46,78.3
"2023Q4",2023-10-01,"Bangladesh","Kuwait",200,7.866,7.866,NA,1.906,5.96,6.784,28,32.1
"2023Q4",2023-10-01,"Bangladesh","Malaysia",200,12.144,10.252,17.441,2.043,10.1,11.028,38,60.5
"2023Q4",2023-10-01,"Bangladesh","Oman",200,8.244,8.244,NA,2.67,5.574,6.624,9,0
"2023Q4",2023-10-01,"Bangladesh","Pakistan",200,22.735,22.735,NA,8.02,14.715,20.695,2,0
"2023Q4",2023-10-01,"Bangladesh","Qatar",200,7.405,7.405,NA,2.05,5.355,6.175,4,25
"2023Q4",2023-10-01,"Bangladesh","Saudi Arabia",200,14.651,13.585,21.05,3.4,11.251,12.91,7,42.9
"2023Q4",2023-10-01,"Bangladesh","Singapore",200,11.7,11.376,12.465,1.983,9.716,10.765,24,45.8
"2023Q4",2023-10-01,"Bangladesh","United Arab Emirates",200,13.554,13.554,NA,2.97,10.584,12.344,9,33.3
"2023Q4",2023-10-01,"Bangladesh","United Kingdom",200,11.016,11.094,10.17,1.571,9.444,10.115,47,76.6
"2023Q4",2023-10-01,"Bangladesh","United States",200,12.722,12.651,14.63,2.321,10.401,11.889,28,78.6
"2023Q4",2023-10-01,"India","Australia",200,3.989,3.038,5.892,2.289,1.7,2.667,36,69.4
"2023Q4",2023-10-01,"India","Bahrain",200,2.753,2.796,2.28,1.889,0.864,1.611,12,16.7
"2023Q4",2023-10-01,"India","Canada",200,5.465,3.788,8.679,3.76,1.705,3.425,35,71.4
"2023Q4",2023-10-01,"India","France",200,6.239,3.162,18.655,5.156,1.083,3.502,33,72.7
"2023Q4",2023-10-01,"India","Germany",200,7.461,3.788,26.73,5.474,1.988,4.26,29,79.3
"2023Q4",2023-10-01,"India","Italy",200,2.672,2.601,NA,2.02,0.652,1.662,28,78.6
"2023Q4",2023-10-01,"India","Japan",200,9.347,5.486,17.067,8.223,1.124,4.684,24,54.2
"2023Q4",2023-10-01,"India","Kuwait",200,2.321,2.321,NA,1.896,0.425,1.245,30,30
"2023Q4",2023-10-01,"India","Malaysia",200,2.216,2.041,3.323,1.275,0.941,1.563,22,68.2
"2023Q4",2023-10-01,"India","New Zealand",200,5.637,4.084,8.862,4.034,1.603,3.353,40,52.5
"2023Q4",2023-10-01,"India","Oman",200,3.043,3.121,2.26,2.848,0.195,1.32,11,0
"2023Q4",2023-10-01,"India","Qatar",200,3.188,2.722,3.963,1.88,1.307,2.06,8,37.5
"2023Q4",2023-10-01,"India","Saudi Arabia",200,5.096,3.677,11.485,3.553,1.544,2.969,11,27.3
"2023Q4",2023-10-01,"India","Singapore",200,2.622,2.324,3.514,1.841,0.781,1.786,28,64.3
"2023Q4",2023-10-01,"India","South Africa",200,11.827,10.737,20.55,9.809,2.018,7.116,18,27.8
"2023Q4",2023-10-01,"India","Sweden",200,6.705,5.557,14.74,3.808,2.897,4.596,32,84.4
"2023Q4",2023-10-01,"India","Thailand",200,11.191,4.3,17.538,8.578,2.613,6.035,22,45.5
"2023Q4",2023-10-01,"India","United Arab Emirates",200,2.928,2.678,5.175,2.413,0.515,1.656,20,15
"2023Q4",2023-10-01,"India","United Kingdom",200,2.519,2.538,2.449,1.748,0.772,1.375,39,71.8
"2023Q4",2023-10-01,"India","United States",200,4.205,4.014,5.64,3.202,1.003,2.981,50,74
"2023Q4",2023-10-01,"Nepal","India",200,3.303,1.672,3.878,2.627,0.676,1.876,23,30.4
"2023Q4",2023-10-01,"Nepal","Malaysia",200,2.481,2.472,2.67,1.405,1.076,1.705,23,60.9
"2023Q4",2023-10-01,"Nepal","Oman",200,2.816,2.816,NA,2.536,0.28,1.278,5,0
"2023Q4",2023-10-01,"Nepal","Qatar",200,3.261,3.261,NA,2.269,0.993,1.901,7,14.3
"2023Q4",2023-10-01,"Nepal","Saudi Arabia",200,4.743,3.216,11.615,3.678,1.065,2.551,11,27.3
"2023Q4",2023-10-01,"Nepal","United Arab Emirates",200,3.077,2.991,3.85,2.739,0.338,1.794,20,25
"2023Q4",2023-10-01,"Nepal","United Kingdom",200,4.02,4.02,NA,1.718,2.303,3.073,30,73.3
"2023Q4",2023-10-01,"Nepal","United States",200,4.482,4.381,7.62,3.054,1.428,3.326,32,75
"2023Q4",2023-10-01,"Philippines","Australia",200,3.566,3.501,5.56,1.953,1.612,2.514,32,62.5
"2023Q4",2023-10-01,"Philippines","Canada",200,4.514,4.337,5.663,3.488,1.026,2.604,45,66.7
"2023Q4",2023-10-01,"Philippines","Italy",200,3.263,2.842,11.62,2.476,0.787,1.918,39,79.5
"2023Q4",2023-10-01,"Philippines","Japan",200,5.952,5.337,8.043,4.967,0.985,3.717,44,31.8
"2023Q4",2023-10-01,"Philippines","Kuwait",200,2.48,2.48,NA,1.907,0.573,1.398,30,30
"2023Q4",2023-10-01,"Philippines","Malaysia",200,3.269,2.123,7.167,2.001,1.268,2.09,44,54.5
"2023Q4",2023-10-01,"Philippines","New Zealand",200,5.289,3.829,12.347,3.739,1.549,3.208,35,60
"2023Q4",2023-10-01,"Philippines","Qatar",200,3.032,2.614,5.96,2.192,0.84,1.718,8,25
"2023Q4",2023-10-01,"Philippines","Saudi Arabia",200,3.856,3.102,10.64,2.908,0.948,2.128,10,30
"2023Q4",2023-10-01,"Philippines","Singapore",200,3.332,2.617,6.905,2.329,1.002,2.112,36,47.2
"2023Q4",2023-10-01,"Philippines","Spain",200,2.993,2.993,NA,2.005,0.989,1.833,31,83.9
"2023Q4",2023-10-01,"Philippines","United Arab Emirates",200,2.927,3.024,0.99,2.485,0.442,1.672,21,19
"2023Q4",2023-10-01,"Philippines","United Kingdom",200,3.327,3.136,5.57,2.63,0.697,1.758,51,62.7
"2023Q4",2023-10-01,"Philippines","United States",200,4.625,4.285,6.528,3.175,1.45,3.28,63,76.2
"2024Q1",2024-01-01,"Bangladesh","Bahrain",200,6.159,6.159,NA,1.377,4.781,5.326,14,21.4
"2024Q1",2024-01-01,"Bangladesh","India",200,8.481,11.793,6.825,4.412,4.069,6.18,12,66.7
"2024Q1",2024-01-01,"Bangladesh","Italy",200,8.577,6.553,35.237,3.826,4.751,6.395,46,76.1
"2024Q1",2024-01-01,"Bangladesh","Kuwait",200,6.678,6.678,NA,1.906,4.771,5.595,28,32.1
"2024Q1",2024-01-01,"Bangladesh","Malaysia",200,10.777,8.26,17.068,2.083,8.694,9.624,35,60
"2024Q1",2024-01-01,"Bangladesh","Oman",200,5.362,5.362,NA,2.67,2.692,3.742,9,0
"2024Q1",2024-01-01,"Bangladesh","Qatar",200,3.118,3.118,NA,2.05,1.067,1.887,4,25
"2024Q1",2024-01-01,"Bangladesh","Saudi Arabia",200,11.976,10.987,14.945,4.182,7.794,9.49,8,37.5
"2024Q1",2024-01-01,"Bangladesh","Singapore",200,7.763,8.075,5.68,2.103,5.66,6.942,24,45.8
"2024Q1",2024-01-01,"Bangladesh","United Arab Emirates",200,10.168,10.168,NA,2.972,7.196,8.958,9,33.3
"2024Q1",2024-01-01,"Bangladesh","United Kingdom",200,7.219,7.043,9.11,1.323,5.896,6.467,47,76.6
"2024Q1",2024-01-01,"Bangladesh","United States",200,9.097,8.958,12.85,2.336,6.761,8.215,28,78.6
"2024Q1",2024-01-01,"India","Australia",200,4.024,3.11,6.019,2.426,1.598,2.628,35,71.4
"2024Q1",2024-01-01,"India","Bahrain",200,2.759,2.846,1.8,1.962,0.797,1.572,12,16.7
"2024Q1",2024-01-01,"India","Canada",200,5.334,3.705,8.457,3.774,1.56,3.303,35,71.4
"2024Q1",2024-01-01,"India","France",200,5.54,3.037,16.274,4.345,1.195,3.244,30,70
"2024Q1",2024-01-01,"India","Germany",200,7.333,3.693,26.49,5.304,2.029,4.277,29,79.3
"2024Q1",2024-01-01,"India","Italy",200,2.645,2.581,NA,1.714,0.931,1.605,28,78.6
"2024Q1",2024-01-01,"India","Japan",200,9.33,5.488,17.012,8.185,1.144,4.704,24,54.2
"2024Q1",2024-01-01,"India","Kuwait",200,2.105,2.105,NA,1.907,0.198,1.022,30,30
"2024Q1",2024-01-01,"India","Malaysia",200,2.09,1.95,2.98,1.499,0.592,1.237,22,68.2
"2024Q1",2024-01-01,"India","New Zealand",200,5.564,3.876,9.071,4.258,1.306,3.204,40,52.5
"2024Q1",2024-01-01,"India","Oman",200,3.045,3.129,2.21,2.848,0.197,1.323,11,0
"2024Q1",2024-01-01,"India","Qatar",200,3.212,2.7,4.067,1.88,1.332,2.085,8,37.5
"2024Q1",2024-01-01,"India","Saudi Arabia",200,5.074,3.677,11.36,3.553,1.521,2.946,11,27.3
"2024Q1",2024-01-01,"India","Singapore",200,2.474,2.182,3.35,1.841,0.633,1.658,28,64.3
"2024Q1",2024-01-01,"India","South Africa",200,13.357,11.018,30.9,10.936,2.421,8.039,17,29.4
"2024Q1",2024-01-01,"India","Sweden",200,6.677,6.419,10.295,4.062,2.615,4.427,30,83.3
"2024Q1",2024-01-01,"India","Thailand",200,11.859,5.794,17.495,9.008,2.851,6.695,21,47.6
"2024Q1",2024-01-01,"India","United Arab Emirates",200,2.868,2.603,5.26,2.413,0.456,1.596,20,15
"2024Q1",2024-01-01,"India","United Kingdom",200,2.692,2.813,2.254,1.866,0.826,1.494,37,70.3
"2024Q1",2024-01-01,"India","United States",200,4.158,3.952,5.634,3.187,0.971,2.935,50,74
"2024Q1",2024-01-01,"Nepal","India",200,3.204,1.672,3.745,2.62,0.583,1.781,23,30.4
"2024Q1",2024-01-01,"Nepal","Malaysia",200,2.369,2.366,2.44,1.36,1.009,1.613,23,60.9
"2024Q1",2024-01-01,"Nepal","Oman",200,2.726,2.726,NA,2.536,0.19,1.188,5,0
"2024Q1",2024-01-01,"Nepal","Qatar",200,3.126,3.126,NA,2.269,0.857,1.766,7,14.3
"2024Q1",2024-01-01,"Nepal","Saudi Arabia",200,4.684,3.342,10.72,3.787,0.896,2.426,11,27.3
"2024Q1",2024-01-01,"Nepal","United Arab Emirates",200,3.051,2.958,3.89,2.74,0.312,1.767,20,25
"2024Q1",2024-01-01,"Nepal","United Kingdom",200,3.739,3.739,NA,1.499,2.239,2.9,30,73.3
"2024Q1",2024-01-01,"Nepal","United States",200,4.502,4.404,7.52,3.099,1.403,3.276,32,75
"2024Q1",2024-01-01,"Philippines","Australia",200,3.402,3.31,6.24,1.9,1.502,2.346,32,62.5
"2024Q1",2024-01-01,"Philippines","Canada",200,4.596,4.388,5.95,3.497,1.099,2.693,45,66.7
"2024Q1",2024-01-01,"Philippines","Italy",200,3.292,2.872,12.375,2.413,0.879,1.936,40,77.5
"2024Q1",2024-01-01,"Philippines","Japan",200,5.928,5.265,8.183,4.967,0.961,3.678,44,31.8
"2024Q1",2024-01-01,"Philippines","Kuwait",200,2.287,2.287,NA,1.907,0.379,1.204,30,30
"2024Q1",2024-01-01,"Philippines","Malaysia",200,3.408,2.24,7.261,2.022,1.386,2.219,43,53.5
"2024Q1",2024-01-01,"Philippines","New Zealand",200,5.529,4.246,11.728,3.713,1.815,3.423,35,60
"2024Q1",2024-01-01,"Philippines","Qatar",200,3.389,3.04,5.83,2.241,1.148,2.045,8,25
"2024Q1",2024-01-01,"Philippines","Saudi Arabia",200,3.959,3.134,11.38,2.908,1.051,2.231,10,30
"2024Q1",2024-01-01,"Philippines","Singapore",200,3.216,2.594,6.327,2.274,0.943,2.148,36,47.2
"2024Q1",2024-01-01,"Philippines","Spain",200,2.959,2.959,NA,1.997,0.962,1.797,31,83.9
"2024Q1",2024-01-01,"Philippines","United Arab Emirates",200,2.85,2.949,0.88,2.485,0.365,1.596,21,19
"2024Q1",2024-01-01,"Philippines","United Kingdom",200,3.858,3.722,5.463,2.828,1.03,2.209,51,62.7
"2024Q1",2024-01-01,"Philippines","United States",200,4.42,4.051,6.392,3.189,1.23,3.01,63,76.2
"2024Q2",2024-04-01,"Bangladesh","Bahrain",200,8.919,8.919,NA,1.367,7.552,8.094,14,21.4
"2024Q2",2024-04-01,"Bangladesh","Italy",200,12.105,10.524,34.31,4.023,8.082,9.848,45,75.6
"2024Q2",2024-04-01,"Bangladesh","Kuwait",200,8.812,8.812,NA,1.906,6.906,7.73,28,32.1
"2024Q2",2024-04-01,"Bangladesh","Malaysia",200,10.821,9.539,14.408,2.065,8.756,9.663,38,60.5
"2024Q2",2024-04-01,"Bangladesh","Oman",200,9.352,9.352,NA,2.8,6.552,7.662,9,0
"2024Q2",2024-04-01,"Bangladesh","Qatar",200,8.498,8.498,NA,2.74,5.758,6.858,4,25
"2024Q2",2024-04-01,"Bangladesh","Saudi Arabia",200,11.866,9.962,17.58,4.182,7.684,9.379,8,37.5
"2024Q2",2024-04-01,"Bangladesh","Singapore",200,9.815,10.427,8.812,2.159,7.656,8.967,24,45.8
"2024Q2",2024-04-01,"Bangladesh","United Arab Emirates",200,9.547,9.547,NA,3.326,6.221,8.164,9,33.3
"2024Q2",2024-04-01,"Bangladesh","United Kingdom",200,10.591,11.058,5.57,1.471,9.12,9.782,47,76.6
"2024Q2",2024-04-01,"Bangladesh","United States",200,11.192,11.218,10.54,2.606,8.585,10.202,26,80.8
"2024Q2",2024-04-01,"India","Australia",200,3.91,3.018,5.856,2.451,1.459,2.501,35,71.4
"2024Q2",2024-04-01,"India","Bahrain",200,2.615,2.705,1.62,1.983,0.632,1.416,12,16.7
"2024Q2",2024-04-01,"India","Canada",200,5.144,3.522,8.252,3.674,1.47,3.199,35,71.4
"2024Q2",2024-04-01,"India","France",200,6.481,3.538,14,5.307,1.173,3.568,32,71.9
"2024Q2",2024-04-01,"India","Germany",200,6.66,3.752,27.27,4.797,1.863,3.765,27,81.5
"2024Q2",2024-04-01,"India","Italy",200,2.647,2.589,NA,1.818,0.829,1.684,27,77.8
"2024Q2",2024-04-01,"India","Japan",200,9.957,6.534,16.804,8.514,1.443,5.11,24,54.2
"2024Q2",2024-04-01,"India","Kuwait",200,2.124,2.124,NA,1.907,0.217,1.042,30,30
"2024Q2",2024-04-01,"India","Malaysia",200,1.665,1.394,3.377,1.324,0.341,0.952,22,68.2
"2024Q2",2024-04-01,"India","New Zealand",200,5.686,4.166,8.843,4.13,1.556,3.327,40,52.5
"2024Q2",2024-04-01,"India","Oman",200,3.088,3.185,2.12,2.965,0.124,1.295,11,0
"2024Q2",2024-04-01,"India","Qatar",200,3.046,3.206,2.78,2.311,0.735,1.663,8,37.5
"2024Q2",2024-04-01,"India","Saudi Arabia",200,5.099,3.643,11.65,3.553,1.546,2.972,11,27.3
"2024Q2",2024-04-01,"India","Singapore",200,2.673,2.445,3.359,1.916,0.757,1.961,28,64.3
"2024Q2",2024-04-01,"India","South Africa",200,11.442,9.024,30.78,9.528,1.913,6.972,18,27.8
"2024Q2",2024-04-01,"India","Sweden",200,7.012,6.778,10.295,4.101,2.911,4.738,30,83.3
"2024Q2",2024-04-01,"India","Thailand",200,12.173,5.428,17.692,9.387,2.786,6.792,20,45
"2024Q2",2024-04-01,"India","United Arab Emirates",200,2.981,2.63,6.14,2.529,0.452,1.692,20,15
"2024Q2",2024-04-01,"India","United Kingdom",200,2.811,2.954,2.277,1.909,0.902,1.633,38,71.1
"2024Q2",2024-04-01,"India","United States",200,4.185,4.007,5.501,3.259,0.926,2.884,50,74
"2024Q2",2024-04-01,"Nepal","India",200,3.198,1.672,3.736,2.624,0.574,1.773,23,30.4
"2024Q2",2024-04-01,"Nepal","Malaysia",200,2.672,2.657,2.99,1.32,1.352,1.96,23,60.9
"2024Q2",2024-04-01,"Nepal","Oman",200,2.968,2.968,NA,2.64,0.328,1.374,5,0
"2024Q2",2024-04-01,"Nepal","Qatar",200,3.947,3.947,NA,3.071,0.876,2.106,7,14.3
"2024Q2",2024-04-01,"Nepal","Saudi Arabia",200,4.813,3.409,11.13,3.787,1.025,2.555,11,27.3
"2024Q2",2024-04-01,"Nepal","United Arab Emirates",200,3.01,2.911,3.9,2.781,0.228,1.706,20,25
"2024Q2",2024-04-01,"Nepal","United Kingdom",200,3.872,3.872,NA,1.467,2.405,3.073,30,73.3
"2024Q2",2024-04-01,"Nepal","United States",200,4.647,4.55,7.56,3.205,1.441,3.407,31,77.4
"2024Q2",2024-04-01,"Philippines","Australia",200,3.102,3.021,5.61,1.991,1.111,2.022,32,62.5
"2024Q2",2024-04-01,"Philippines","Canada",200,4.71,4.608,5.372,3.428,1.282,2.866,45,66.7
"2024Q2",2024-04-01,"Philippines","Italy",200,3.793,2.941,19.855,2.72,1.073,2.181,37,75.7
"2024Q2",2024-04-01,"Philippines","Japan",200,6.636,5.974,8.821,5.231,1.405,4.327,43,32.6
"2024Q2",2024-04-01,"Philippines","Kuwait",200,2.518,2.518,NA,1.907,0.61,1.435,30,30
"2024Q2",2024-04-01,"Philippines","Malaysia",200,3.583,2.403,7.122,2.138,1.445,2.324,40,50
"2024Q2",2024-04-01,"Philippines","New Zealand",200,5.528,4.221,11.843,3.766,1.762,3.337,35,60
"2024Q2",2024-04-01,"Philippines","Qatar",200,4.226,3.978,5.71,2.856,1.37,2.514,7,28.6
"2024Q2",2024-04-01,"Philippines","Saudi Arabia",200,3.899,3.068,11.38,2.908,0.991,2.171,10,30
"2024Q2",2024-04-01,"Philippines","Singapore",200,3.351,2.633,6.818,2.376,0.974,2.23,35,48.6
"2024Q2",2024-04-01,"Philippines","Spain",200,2.63,2.63,NA,1.859,0.771,1.417,28,82.1
"2024Q2",2024-04-01,"Philippines","United Arab Emirates",200,2.893,2.981,1.14,2.661,0.231,1.56,21,19
"2024Q2",2024-04-01,"Philippines","United Kingdom",200,3.728,3.577,5.28,2.841,0.887,2.171,45,71.1
"2024Q2",2024-04-01,"Philippines","United States",200,4.37,4.068,5.998,3.158,1.213,2.903,63,76.2
"2024Q3",2024-07-01,"Bangladesh","Bahrain",200,6.989,6.989,NA,1.387,5.602,6.151,14,21.4
"2024Q3",2024-07-01,"Bangladesh","Italy",200,8.863,6.409,34.31,4.731,4.132,6.289,35,68.6
"2024Q3",2024-07-01,"Bangladesh","Kuwait",200,5.561,5.561,NA,1.906,3.654,4.479,28,32.1
"2024Q3",2024-07-01,"Bangladesh","Malaysia",200,7.523,5.763,11.748,2.321,5.202,6.22,34,55.9
"2024Q3",2024-07-01,"Bangladesh","Oman",200,6.739,6.739,NA,2.8,3.939,5.049,9,0
"2024Q3",2024-07-01,"Bangladesh","Qatar",200,6.975,6.975,NA,2.775,4.2,5.312,4,25
"2024Q3",2024-07-01,"Bangladesh","Saudi Arabia",200,10.292,7.265,16.347,5.03,5.262,7.298,9,33.3
"2024Q3",2024-07-01,"Bangladesh","Singapore",200,7.205,7.262,7.167,2.149,5.057,6.358,24,45.8
"2024Q3",2024-07-01,"Bangladesh","United Arab Emirates",200,8.323,8.323,NA,3.25,5.073,7.007,9,33.3
"2024Q3",2024-07-01,"Bangladesh","United Kingdom",200,6.385,6.768,3.13,1.635,4.75,5.481,38,71.1
"2024Q3",2024-07-01,"Bangladesh","United States",200,8.152,8.306,5.07,2.849,5.303,7.08,21,76.2
"2024Q3",2024-07-01,"India","Australia",200,4.36,3.448,6.349,2.423,1.937,2.959,35,71.4
"2024Q3",2024-07-01,"India","Bahrain",200,3.188,3.298,1.98,2.028,1.16,1.962,12,16.7
"2024Q3",2024-07-01,"India","Canada",200,5.284,3.759,8.206,3.695,1.589,3.311,35,71.4
"2024Q3",2024-07-01,"India","France",200,5.401,3.583,9.861,4.401,1,2.996,27,70.4
"2024Q3",2024-07-01,"India","Germany",200,8.243,4.109,26.19,6.23,2.012,4.532,23,73.9
"2024Q3",2024-07-01,"India","Italy",200,3.022,2.923,NA,1.869,1.153,1.966,21,71.4
"2024Q3",2024-07-01,"India","Japan",200,9.936,6.358,17.093,8.476,1.46,5.125,24,54.2
"2024Q3",2024-07-01,"India","Kuwait",200,2.028,2.028,NA,1.875,0.153,0.963,30,30
"2024Q3",2024-07-01,"India","Malaysia",200,2.764,2.707,3.127,1.553,1.211,1.861,22,68.2
"2024Q3",2024-07-01,"India","New Zealand",200,5.827,4.272,9.058,4.14,1.688,3.463,40,52.5
"2024Q3",2024-07-01,"India","Oman",200,3.011,3.092,2.2,2.846,0.165,1.291,11,0
"2024Q3",2024-07-01,"India","Qatar",200,3.161,2.948,3.517,2.156,1.005,1.869,8,37.5
"2024Q3",2024-07-01,"India","Saudi Arabia",200,5.783,3.727,11.953,4.241,1.542,3.243,12,25
"2024Q3",2024-07-01,"India","Singapore",200,2.484,2.312,3.047,1.787,0.697,1.819,30,66.7
"2024Q3",2024-07-01,"India","South Africa",200,11.144,8.821,29.73,9.372,1.772,6.738,18,27.8
"2024Q3",2024-07-01,"India","Sweden",200,7.797,4.867,22.442,4.857,2.94,4.925,24,79.2
"2024Q3",2024-07-01,"India","Thailand",200,12.495,5.708,17.822,9.541,2.954,7.005,22,45.5
"2024Q3",2024-07-01,"India","United Arab Emirates",200,3.774,2.721,10.097,3.199,0.575,2.068,21,19
"2024Q3",2024-07-01,"India","United Kingdom",200,2.881,3.059,2.414,1.84,1.041,1.729,29,69
"2024Q3",2024-07-01,"India","United States",200,4.397,4.233,5.611,3.362,1.035,3.035,47,72.3
"2024Q3",2024-07-01,"Nepal","India",200,3.097,1.665,3.602,2.635,0.461,1.665,23,30.4
"2024Q3",2024-07-01,"Nepal","Malaysia",200,3.683,3.735,2.55,1.332,2.351,2.919,23,60.9
"2024Q3",2024-07-01,"Nepal","Oman",200,2.84,2.84,NA,2.64,0.2,1.246,5,0
"2024Q3",2024-07-01,"Nepal","Qatar",200,3.804,3.804,NA,2.916,0.889,2.057,7,14.3
"2024Q3",2024-07-01,"Nepal","Saudi Arabia",200,5.543,3.416,11.923,4.456,1.087,2.883,12,25
"2024Q3",2024-07-01,"Nepal","United Arab Emirates",200,3.181,3.103,3.77,2.825,0.356,1.937,17,29.4
"2024Q3",2024-07-01,"Nepal","United Kingdom",200,3.751,3.751,NA,1.464,2.287,2.955,29,75.9
"2024Q3",2024-07-01,"Nepal","United States",200,4.95,4.77,9.97,3.263,1.686,3.642,29,75.9
"2024Q3",2024-07-01,"Philippines","Australia",200,3.328,3.236,6.17,2.02,1.308,2.29,32,62.5
"2024Q3",2024-07-01,"Philippines","Canada",200,4.432,4.291,5.347,3.354,1.078,2.629,45,66.7
"2024Q3",2024-07-01,"Philippines","Italy",200,4.044,3.098,19.895,2.848,1.195,2.327,33,72.7
"2024Q3",2024-07-01,"Philippines","Japan",200,6.356,5.834,8.13,5.183,1.173,4.076,44,31.8
"2024Q3",2024-07-01,"Philippines","Kuwait",200,2.53,2.53,NA,1.875,0.655,1.466,30,30
"2024Q3",2024-07-01,"Philippines","Malaysia",200,3.567,2.335,7.264,2.161,1.406,2.3,40,50
"2024Q3",2024-07-01,"Philippines","New Zealand",200,5.498,4.165,11.942,3.653,1.845,3.383,35,60
"2024Q3",2024-07-01,"Philippines","Qatar",200,3.794,3.427,6,2.464,1.33,2.317,7,28.6
"2024Q3",2024-07-01,"Philippines","Saudi Arabia",200,3.976,3.133,11.56,2.939,1.037,2.229,10,30
"2024Q3",2024-07-01,"Philippines","Singapore",200,3.324,2.654,6.787,2.359,0.965,2.264,37,51.4
"2024Q3",2024-07-01,"Philippines","Spain",200,3.489,3.489,NA,2.337,1.151,2.101,27,85.2
